created_at,text
Thu May 04 10:44:52 +0000 2017,"@CDCgov When you click the orange box in your email to tweet, ""The death rate for African Americans..."" It tweets the wrong url (zika). FYI"
Thu May 04 10:44:56 +0000 2017,Researchers identify potential Zika virus target https://t.co/mbhGpucpj4 https://t.co/O8GnuP3XTA
Thu May 04 10:45:22 +0000 2017,RT @ProfOculista: Visual impairment in #children with congenital #Zika syndrome https://t.co/7SJjXtsxx5 #JAAPOS @ELS_Ophthal | #ECM #FAD
Thu May 04 10:45:27 +0000 2017,RT @physorg_health: Researchers identify potential #Zika #virus target https://t.co/O74mdhDfxV @@WileyResearch
Thu May 04 10:46:29 +0000 2017,"RT @garyfromteenmom: literally anyone: hi me: do u know where i can get zika virus in 20 minutes or less"
Thu May 04 10:47:07 +0000 2017,Researchers identify potential Zika virus target https://t.co/VLSjEKcc63
Thu May 04 10:48:51 +0000 2017,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp"
Thu May 04 10:50:00 +0000 2017,Florida unleashes male mosquitoes to fight Zika https://t.co/OfkcX53glN
Thu May 04 10:50:11 +0000 2017,RT @scienmag: Researchers identify potential Zika virus target https://t.co/VLSjEKcc63
Thu May 04 10:50:16 +0000 2017,"Research team advances low-cost, low-tech Zika virus surveillance tool"
Thu May 04 10:50:20 +0000 2017,How #WhatsApp Provided Early Warning for the Zika Outbreak #WhatsApp https://t.co/EyxOZfF6e3
Thu May 04 10:50:21 +0000 2017,Florida unleashes male mosquitoes to fight Zika https://t.co/f7icm0DNFi
Thu May 04 10:52:14 +0000 2017,RT @scienmag: Researchers identify potential Zika virus target https://t.co/VLSjEKcc63
Thu May 04 10:52:17 +0000 2017,"Tom Frieden. CDC chief, to visit Puerto Rico to address Zika virus crisis #PuertoRico #PuertoRico https://t.co/vCYQYPYM18 #puertorico"
Thu May 04 10:53:06 +0000 2017,holy…! do you see the same as me?🍑👅 https://t.co/U6pLkSmKK5
Thu May 04 10:53:20 +0000 2017,"Tom Frieden. CDC chief, to visit Puerto Rico to address Zika virus crisis #PuertoRico #PuertoRico https://t.co/PO8vHYQ1XQ"
Thu May 04 10:53:20 +0000 2017,The latest The Fetalgroup Daily! https://t.co/k9t5OzxE7C Thanks to @AEV_Vacunas @IntraMednet #zapzika #zika
Thu May 04 10:53:28 +0000 2017,Researchers identify potential Zika virus target https://t.co/Tuunqgxqp5 via @skinnergj
Thu May 04 10:53:52 +0000 2017,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp"
Thu May 04 10:54:29 +0000 2017,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/Sg3cb1L1Hs https://t.co/WZOy0JA5KR
Thu May 04 10:57:17 +0000 2017,#UASInternationalTripSupport Disinfection at Hong Kong for Aircraft from Zika Infected Areas. Read Blog: https://t.co/qpyhSsH82o
Thu May 04 10:58:22 +0000 2017,"A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ"
Thu May 04 10:58:40 +0000 2017,"RT @bactiman63: A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ"
Thu May 04 10:59:08 +0000 2017,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… 
Thu May 04 11:00:26 +0000 2017,"RT @bactiman63: A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ"
Thu May 04 11:00:35 +0000 2017,#CureTheBite #ZikaCured  A suspected case of Zika virus has health officials urging a western #Ohio neighborhood... https://t.co/G53q5HDJcw
Thu May 04 11:01:34 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:02:45 +0000 2017,How #WhatsApp Provided Early Warning for the Zika Outbreak #WhatsApp https://t.co/KO4o4s6KEt
Thu May 04 11:04:14 +0000 2017,"As Zika season approaches, states step up efforts to combat virus #ZikaVirus https://t.co/EysLMXALTt"
Thu May 04 11:04:14 +0000 2017,"As Zika season approaches, states step up efforts to combat virus #ZikaVirus https://t.co/zps5ITn8We"
Thu May 04 11:04:15 +0000 2017,"As Zika season approaches, states step up efforts to combat virus #ZikaVirus https://t.co/RoYCD6FB3y"
Thu May 04 11:04:18 +0000 2017,"A speedy, sensitive, and low-cost detection test for Zika virus https://t.co/THTv6NUcuc #outbreak #news A fast, highly sensitive, and ine…"
Thu May 04 11:04:47 +0000 2017,RT @CNN: Florida releases thousands of mosquitoes infected with bacteria intended to control Zika-transmitting Aedes aegypti… 
Thu May 04 11:04:56 +0000 2017,"#Florida releases 20,000 bacteria-infected mosquitoes to combat #Zika https://t.co/tjN3d2tHdJ"
Thu May 04 11:05:02 +0000 2017,"#plague A speedy, sensitive, and low-cost detection test for Zika virus https://t.co/THTv6NUcuc A fast, highly sensitive, and inexpensive…"
Thu May 04 11:05:38 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:05:44 +0000 2017,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy
Thu May 04 11:08:11 +0000 2017,"RT @bactiman63: A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ"
Thu May 04 11:08:29 +0000 2017,Woke up to some ass shots zika Imkita https://t.co/QFH5zx9e8L
Thu May 04 11:09:31 +0000 2017,"@AseefaBZ @AAliZardari Sorry ab no bari look at the situation of the Karachi and sindh. Garbage, broken streets den… https://t.co/Xdpb4YdpUc"
Thu May 04 11:10:05 +0000 2017,RT @Ay0kunnu: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/FdAVhIewYE
Thu May 04 11:10:07 +0000 2017,RT @Hygieia2016: The latest The Zika Advice Paper! https://t.co/QLiDieCQ4v Thanks to @heidi5969 @AfroMedic_ #zika #odebrecht
Thu May 04 11:10:13 +0000 2017,RT @Hygieia2016: The latest The Zika Advice Paper! https://t.co/pBXJywz6fg Thanks to @heidi5969 @khanimambobar @AfroMedic_ #antimicrobialre…
Thu May 04 11:10:22 +0000 2017,RT @NVICLoeDown: New Report Questions Causal Link Between Zika and Microcephaly  https://t.co/a13Ch6iGBO
Thu May 04 11:10:34 +0000 2017,"@SpeakerRyan So you pull the rug from under people by giving them a poor, costly plan.  Do you have Zika?"
Thu May 04 11:10:45 +0000 2017,"RT @bactiman63: A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ"
Thu May 04 11:10:54 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:11:16 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:11:55 +0000 2017,@pompeyladinCT @daleizcrazy @SpeakerRyan No vetting of your healthcare plan why the RUSh?!? ACA protections for can… https://t.co/IDOKGIgsi8
Thu May 04 11:13:10 +0000 2017,"Researchers advance low-cost, low-tech Zika virus surveillance tool https://t.co/3FBVaVSffK via @billballentine #ScienceNews"
Thu May 04 11:13:29 +0000 2017,Zika 101 What We Know So Far About The Zika Virus  https://t.co/gcEwGQe5xc
Thu May 04 11:13:50 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:15:10 +0000 2017,RT @scienmag: Researchers identify potential Zika virus target https://t.co/VLSjEKcc63
Thu May 04 11:15:21 +0000 2017,RT @CDCtravel: Join the #ZAPzika chat TODAY at 1pm ET! https://t.co/254E041cv7
Thu May 04 11:15:28 +0000 2017,RT @UMCVD: #Zika-affected births in Puerto Rico #puertorico @zikavirusnet #ZikaVirus #Health #healthcare @UMmedschool https://t.co/6oKJElVO…
Thu May 04 11:15:33 +0000 2017,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus via the @FoxNews App https://t.co/X0HBTKzYSJ
Thu May 04 11:15:34 +0000 2017,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus via the @FoxNews App https://t.co/7touwkCfLM
Thu May 04 11:15:35 +0000 2017,Morning Zika https://t.co/HeQR49AuMn
Thu May 04 11:15:44 +0000 2017,RT @CDCtravel: A1: Check for your travel destination with CDC’s interactive #Zika map https://t.co/LnnxzGzbaD #ZAPzika https://t.co/ypoal7Z…
Thu May 04 11:16:04 +0000 2017,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy
Thu May 04 11:16:22 +0000 2017,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp"
Thu May 04 11:16:37 +0000 2017,#Zika is still a threat. Please visit https://t.co/IIuOk1WD7L for more info https://t.co/FU30tQGImt
Thu May 04 11:16:43 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:17:06 +0000 2017,RT @CDCgov: Mosquito season is almost here! Learn how to prevent #Zika and other diseases with Ready Wrigley!… 
Thu May 04 11:17:13 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:18:31 +0000 2017,"This guy right here, @SenBryanHughes is the sponsor for the BABY JAIL BILL: https://t.co/Wix1AGAo03 https://t.co/Qy2hoaPUKm"
Thu May 04 11:19:31 +0000 2017,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… 
Thu May 04 11:20:02 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:20:26 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:20:36 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:20:55 +0000 2017,"Zika in Brazil: One Disease, Two Very Different Lives https://t.co/TuhfFoyDST #health #feedly"
Thu May 04 11:21:58 +0000 2017,"HOW will #Trumpcare Treat Potential Zika Risks...Does anybody in Congress know? #VoteNO til you get an Answer https://t.co/1V70Ulh9LZ"
Thu May 04 11:22:33 +0000 2017,Great news... Zika here we come. https://t.co/xh8hG4NHnl
Thu May 04 11:22:35 +0000 2017,#Zika outbreak in U.S. could cost $1.2 billion https://t.co/AbN5ptaseg #healthandmedicine #healthcarecosts
Thu May 04 11:22:43 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:23:50 +0000 2017,RT @theMJA: Zika preparation confirms #microcephaly &amp; fetal alcohol spectrum disorder link https://t.co/yuI55HYb7b #MJAInSight… 
Thu May 04 11:25:07 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:25:42 +0000 2017,"Does #Trumpcare address Zika Testing? Who Knows ? Ask the .@HouseGOP ~ What's the Rush?  #VoteNO https://t.co/8vYAvCbTal"
Thu May 04 11:26:49 +0000 2017,"@Rosie Washington, DC is having a Zika problem."
Thu May 04 11:27:12 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/CpBHnbudje
Thu May 04 11:27:13 +0000 2017,"We cannot afford this govt in the face of what amounts to a new pandemic. How many ppl will they kill, doom to mise… https://t.co/jW9qMt1BwH"
Thu May 04 11:28:10 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/rpHsCd1rfC https://t.co/NFsxmCITvT
Thu May 04 11:28:38 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/V8gGujMahE #SocialMedia https://t.co/6vrGhONDS0
Thu May 04 11:29:48 +0000 2017,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… 
Thu May 04 11:30:03 +0000 2017,Zika virus disease is caused by a virus transmitted primarily by Aedes mosquitoes. https://t.co/mRbsAYYpre
Thu May 04 11:30:10 +0000 2017,"Zika Virus has Faded, But Should Not Be Forgotten #travel #blog #digitalnomad #nomad #traveler #startups #tt… https://t.co/K6WMPlISsm"
Thu May 04 11:30:31 +0000 2017,RT @CDCtravel: A1: New CDC tool - See if your travel will put you at risk for Zika &amp; get CDC advice just for you. https://t.co/XSTr0pkOrB #…
Thu May 04 11:30:42 +0000 2017,Well done keep up the good works never get tired the doors will finally open https://t.co/Oi0C6c48JB
Thu May 04 11:30:59 +0000 2017,"RT @sturgeongal: Does #Trumpcare address Zika Testing? Who Knows ? Ask the .@HouseGOP ~ What's the Rush?  #VoteNO https://t.co/8vYAvCbTal"
Thu May 04 11:31:08 +0000 2017,Researchers identify potential Zika virus target - New research provides insights into why infection with Zika ... https://t.co/Ri7yWmRToL
Thu May 04 11:32:37 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/a01yS078aw
Thu May 04 11:32:40 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/DEGCsrWNiM | Futurity
Thu May 04 11:34:12 +0000 2017,"RT @maikofigur: This guy right here, @SenBryanHughes is the sponsor for the BABY JAIL BILL: https://t.co/Wix1AGAo03 https://t.co/Qy2hoaPUKm"
Thu May 04 11:34:30 +0000 2017,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy
Thu May 04 11:35:31 +0000 2017,Hong Kong Investigating Imported Case of Zika Virus Infection https://t.co/RQYiPNJ319 https://t.co/nvBqyTjAk6
Thu May 04 11:35:38 +0000 2017,"Fayette Health Officials Work to Detect, Prevent Mosquitoes Carrying Zika https://t.co/mSsmcM4h0n"
Thu May 04 11:35:45 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:36:09 +0000 2017,"A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/Iy9JkEOgAP"
Thu May 04 11:36:29 +0000 2017,"RT @Bartonella: ""No #Zika virus has been detected in any mosquitoes tested this year"" in Florida. https://t.co/niYOzd4I5I"
Thu May 04 11:36:29 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:38:00 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:38:35 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/bPGnE0LrJn via @FuturityNews
Thu May 04 11:38:39 +0000 2017,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/wKT8dM28bL https://t.co/73zG692veG
Thu May 04 11:38:48 +0000 2017,Hopkins researcher says mild Zika outbreak could cost at least $183 million https://t.co/Pk92BsaQ6m https://t.co/WQABU8uqjq
Thu May 04 11:38:58 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:39:33 +0000 2017,Zika is going to be bad - pay attention here- https://t.co/bBh6qUaXIA
Thu May 04 11:39:36 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:40:46 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:41:45 +0000 2017,wow! this is awesome🍑👄 https://t.co/Pko1ZUEfGd
Thu May 04 11:42:10 +0000 2017,RT @IAVI: DYK tech used in Ebola &amp; Zika vaccine development originated w/#HIV vax research? https://t.co/kUfoBeCNUa #BrainstormHealth @Help…
Thu May 04 11:42:49 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:43:06 +0000 2017,"Bernie Sanders on zika: ""I got it from Gary Glitter!"" #MakeAmericaGreatAgain #Drumpf"
Thu May 04 11:43:24 +0000 2017,Discover the latest #Zika research at next Thursday's #ThinkBrazil event https://t.co/slmupmgp14 @BrazilEmbassyUK… https://t.co/UdbR0AnTq0
Thu May 04 11:44:37 +0000 2017,#Zika carrying #mosquitoes bite during the day! Be sure to #DrainAndCover to #FightTheBite.  #ByeByeZika #PascoProud https://t.co/VxV5LwSjoI
Thu May 04 11:45:00 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/aEb2tKsTu2
Thu May 04 11:45:08 +0000 2017,RT @LSHTMpress: Discover the latest #Zika research at next Thursday's #ThinkBrazil event https://t.co/slmupmgp14 @BrazilEmbassyUK… 
Thu May 04 11:45:21 +0000 2017,RT @Voiceof9jathugs: #Zika outbreak in U.S. could cost $1.2 billion https://t.co/AbN5ptaseg #healthandmedicine #healthcarecosts
Thu May 04 11:45:22 +0000 2017,"RT @SurvivorMed: Zika Virus Kills First American; DENGUE Hemorrhagic Virus now spreading too! https://t.co/J7Rye9LDJ4"
Thu May 04 11:46:48 +0000 2017,RT @LSHTMpress: Discover the latest #Zika research at next Thursday's #ThinkBrazil event https://t.co/slmupmgp14 @BrazilEmbassyUK… 
Thu May 04 11:47:18 +0000 2017,Zika is my mom's nickname for my twin. Felt relevant enough to share in a tweet. #GN https://t.co/s1BZ7r7Bfu
Thu May 04 11:48:20 +0000 2017,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/VLmtqddCmR
Thu May 04 11:50:30 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:51:07 +0000 2017,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy
Thu May 04 11:51:07 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:51:50 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/gi5Itn4axU https://t.co/FLjSZ3Jjnk
Thu May 04 11:51:55 +0000 2017,Is there a way to test for Zika before you get pregnant ...
Thu May 04 11:52:28 +0000 2017,RT @ciro: New PNAS study by @CIDIDteam @alexvespi on computational modeling of #Zika spread in the Americas:… 
Thu May 04 11:53:40 +0000 2017,• Futurity: Zika outbreak in U.S. could cost $1.2 billion: Even a relatively mild Zika… https://t.co/NXbEmcJgho
Thu May 04 11:53:47 +0000 2017,RT @DelthiaRicks: Clues to Zika Damage Might Lie in Cases of Twins https://t.co/E7v9p2Q3ii
Thu May 04 11:55:12 +0000 2017,RT @ELS_Ophthal: Visual impairment in children with congenital #Zika syndrome #JAAPOS https://t.co/hzfLRLBu3O https://t.co/DPn1gyTsgP
Thu May 04 11:55:19 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/Lf3tY280oS https://t.co/4sUqvph3tz
Thu May 04 11:55:44 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 11:56:29 +0000 2017,Zika virus: Wolbachia bacteria-infected mosquitoes released in Florida to stop viruses – TomoNews NEWS &gt;&gt;… https://t.co/lwYSedEXVC
Thu May 04 11:57:14 +0000 2017,RT @PascoMosquitoEd: #Zika carrying #mosquitoes bite during the day! Be sure to #DrainAndCover to #FightTheBite.  #ByeByeZika #PascoProud h…
Thu May 04 11:57:51 +0000 2017,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… 
Thu May 04 11:58:56 +0000 2017,We were fortunate enough to have our patent for the Zika Virus accepted by the US Patent Office last Friday.  It... https://t.co/xPFPYstGQ9
Thu May 04 11:59:05 +0000 2017,#health Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus – Fox News https://t.co/BmYyebHFo3 #care #virusnext
Thu May 04 11:59:06 +0000 2017,#health Zika fight: Bacteria-laden mosquitoes unleashed in Florida to … – Fox News https://t.co/sxYVq68wLv #care #virusnext
Thu May 04 11:59:06 +0000 2017,#health Zika fight: Bacteria-laden mosquitoes unleashed in Florida to … – Fox News https://t.co/rOYrZ6bOyz #care #virusnext
Thu May 04 12:00:02 +0000 2017,Florida unleashes male #mosquitoes to fight Zika  https://t.co/Jbf0CVRa1U  #pests #pestcontrol
Thu May 04 12:00:06 +0000 2017,.@nytimes reports on the research into cases of twins who got Zika. https://t.co/iwhW1xo9ux
Thu May 04 12:00:45 +0000 2017,"#CureTheBite #ZikaCured An outbreak of the mosquito-borne Zika virus in the United States could be very costly, a... https://t.co/ITQFtFpArn"
Thu May 04 12:00:54 +0000 2017,Testing is recommended for anyone exposed to #Zika and who has symptoms. https://t.co/aHVF7f5nnf #ZAPzika
Thu May 04 12:00:54 +0000 2017,Testing is recommended for anyone exposed to #Zika and who has symptoms. https://t.co/NllAakRzxW #ZAPzika
Thu May 04 12:02:14 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:02:47 +0000 2017,Mild Zika Outbreak Could Cost $183 Million (pls RT↺❤️) ️️ https://t.co/1ZZGsEix7S #zikaepidemic #zikaoutbreak #jhuzika
Thu May 04 12:02:49 +0000 2017,RT @AlanAmesRead: Florida unleashes male #mosquitoes to fight Zika  https://t.co/Jbf0CVRa1U  #pests #pestcontrol
Thu May 04 12:03:06 +0000 2017,PascoGovAffairs: RT PascoMosquitoEd: #Zika carrying #mosquitoes bite during the day! Be sure to #DrainAndCover to … https://t.co/WinFu1Niix
Thu May 04 12:03:24 +0000 2017,@cspanwj @CongressmanRuiz Regarding Foreign Aid a major reason we provide it is to identify/treat diseases in 3rd w… https://t.co/8dlVwz6ax0
Thu May 04 12:04:03 +0000 2017,"Mild Zika outbreak could cost $183 million https://t.co/EpFfH570zH"
Thu May 04 12:04:08 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:04:40 +0000 2017,RT @tubenewsen: Zika virus: Wolbachia bacteria-infected mosquitoes released in Florida to stop viruses – TomoNews NEWS &gt;&gt;… 
Thu May 04 12:05:00 +0000 2017,PREPARING FOR BATTLE  https://t.co/fJzqoDjhfb
Thu May 04 12:05:34 +0000 2017,RT @PascoRevolution: PascoGovAffairs: RT PascoMosquitoEd: #Zika carrying #mosquitoes bite during the day! Be sure to #DrainAndCover to … ht…
Thu May 04 12:06:30 +0000 2017,"@Asderathos @180report @vocativ Explanation for why #DDT quit working, why that story not valid now, here: https://t.co/jXvZmqgihQ"
Thu May 04 12:06:33 +0000 2017,Even A Mild Zika Outbreak In US Could Have Massive Financial Impacts https://t.co/Q5fV7kCF9P https://t.co/FsQ20E85Rk
Thu May 04 12:06:35 +0000 2017,Pre-existing Conditions not covered by zombie trumpcare. https://t.co/qRhHG4bpLj
Thu May 04 12:06:40 +0000 2017,Even A Mild Zika Outbreak In US Could Have Massive Financial Impacts https://t.co/SGaNi86HwB https://t.co/dd74FRsBGz
Thu May 04 12:06:48 +0000 2017,Even A Mild Zika Outbreak In US Could Have Massive Financial Impacts https://t.co/xARKQcPhRL https://t.co/IN38WC8k3Q
Thu May 04 12:06:49 +0000 2017,Even A Mild Zika Outbreak In US Could Have Massive Financial Impacts https://t.co/toSno3BzvB https://t.co/ghV16Z6F4g
Thu May 04 12:07:05 +0000 2017,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF
Thu May 04 12:07:11 +0000 2017,"Ebola, Zika ... what next? A recent outbreak of unexplained disease in Greenville, southwest - See more at: https://t.co/NUvpcFe5ba"
Thu May 04 12:07:44 +0000 2017,"Team advances low-cost, low-tech tool that indicates if #Zika is in local mosquitos https://t.co/cKtXkgoJSD… https://t.co/f19O8wxmrb"
Thu May 04 12:09:20 +0000 2017,RT @CIO_GDS: Dorothea Bozicolona-Volpe reveals her 15 shades of #innovation: from healthcare's Zika app to #drones… 
Thu May 04 12:09:23 +0000 2017,RT @scienmag: Researchers identify potential Zika virus target https://t.co/VLSjEKcc63
Thu May 04 12:09:48 +0000 2017,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/bzwSgyPagO
Thu May 04 12:09:58 +0000 2017,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/otpJU7TwcE
Thu May 04 12:09:59 +0000 2017,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/JmyzHGBYtx
Thu May 04 12:10:01 +0000 2017,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/9Pzd5wnQjP
Thu May 04 12:10:06 +0000 2017,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/ZJ1hotYUUg
Thu May 04 12:10:07 +0000 2017,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/rZcbYIGHox
Thu May 04 12:10:28 +0000 2017,Have mercy! https://t.co/KL1l9Xqqjy
Thu May 04 12:10:32 +0000 2017,"RT @SurvivorMed: Zika Virus Kills First American; DENGUE Hemorrhagic Virus now spreading too! https://t.co/J7Rye9LDJ4"
Thu May 04 12:10:41 +0000 2017,"A #Zika outbreak in the USA could cost a billion dollars, or more, says research from @JohnsHopkinsSPH.… https://t.co/6cRqwwPqsW"
Thu May 04 12:10:51 +0000 2017,RT @GlobalBioD: Enhanced Epilepsy Surveillance and Awareness in the Age of Zika https://t.co/MJ6yq76T59 h/t @JHSPH_CHS
Thu May 04 12:11:36 +0000 2017,"Zika Prevention - Our Mosquito season never left, but this is a fun activity for your children / students to learn… https://t.co/Oj8tVLXUMJ"
Thu May 04 12:13:02 +0000 2017,PREPARING FOR BATTLE  https://t.co/ABGxmJtCLp
Thu May 04 12:13:12 +0000 2017,RT @CDCtravel: A1: CDC’s #Zika Travel Info page includes all of our Zika travel notices https://t.co/QeR9LJS0y6 #ZAPzika
Thu May 04 12:13:17 +0000 2017,"RT @JHUmediareps: A #Zika outbreak in the USA could cost a billion dollars, or more, says research from @JohnsHopkinsSPH.… "
Thu May 04 12:13:43 +0000 2017,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF
Thu May 04 12:14:03 +0000 2017,"U.S. Army can't add a pricing safeguard to Sanofi's Zika vaccine license, official says https://t.co/VR2K2a8tqC https://t.co/lcqu9Ik6nR"
